7895 ;LSPM J0554+1055                    ;PM*;05 54 45.7334317704 +10 55 57.017881992;     ~   ;13.8     ;     ~   ;12.094   ;     ~   ;M2.1V                 ;  20;   0,
7896 ;GSC 00716-01605                    ;*  ;05 59 24.5364439056 +08 40 10.472374020;     ~   ;13.74    ;12.36    ;11.81    ;     ~   ;M0.5V:e               ;   1;   0,
7897 ;Anon 0554+07                       ;G  ;05 57 33.6 +07 28 57                   ;     ~   ;18.4     ;     ~   ;     ~   ;     ~   ;~                     ;  21;   0,
7898 ;Cl Berkeley 22                     ;OpC;05 58 28.3 +07 45 47                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  83;   0,
7899 ;EGGR 290                           ;WD*;05 56 25.4599888487 +05 21 48.443176471;     ~   ;14.77    ;14.13    ;14.00    ;     ~   ;DA8P                  ; 152;   0,
7900 ;G 106-7                            ;PM*;05 53 04.4755149417 +04 43 07.267582440;     ~   ;13.62    ;     ~   ;11.762   ;     ~   ;M1.5V                 ;  17;   0,
7901 ;LSR J0557+0435                     ;PM*;05 57 34.9922434296 +04 35 14.415650952;     ~   ;16.8     ;     ~   ;16.8     ;     ~   ;~                     ;   3;   0,
7902 ;UGCA 116                           ;H2G;05 55 42.645 +03 23 32.23              ;10.74    ;11.68    ;11.46    ;     ~   ;11.82    ;~                     ; 531;   0,
7903 ;HD 39715                           ;PM*;05 54 28.5765205846 +02 08 32.041435253;     ~   ;9.86     ;     ~   ;8.1      ;     ~   ;K3V                   ;  85;   0,
7904 ;G 99-42                            ;Pe*;05 54 12.7839598776 +00 10 33.080976439;     ~   ;16.37    ;     ~   ;13.6     ;     ~   ;~                     ;  10;   0,
7905 ;G 106-14                           ;PM*;05 56 18.4472750940 +01 46 25.945468778;     ~   ;13.97    ;     ~   ;12.124   ;     ~   ;~                     ;  13;   0,
7906 ;NGC 2112                           ;OpC;05 53 48.5 +00 24 11                   ;     ~   ;     ~   ;9.1      ;     ~   ;     ~   ;~                     ;  88;   0,
7907 ;LSPM J0555+0124                    ;Em*;05 55 30.8698362360 +01 24 11.711700504;     ~   ;18.2     ;     ~   ;15.9     ;     ~   ;M5V                   ;   9;   0,
7908 ;HD 39833                           ;PM*;05 55 01.9581989592 -00 30 28.697562252;     ~   ;8.28     ;7.66     ;     ~   ;     ~   ;G3V                   ;  98;   0,
7909 ;EGGR 248                           ;WD*;05 51 19.4818569216 -00 10 21.107152956;     ~   ;15.06    ;14.60    ;     ~   ;     ~   ;DQ8P                  ; 149;   0,
7910 ;LSR J0557+0036                     ;PM*;05 57 00.1486698056 +00 36 24.579150361;     ~   ;17.8     ;     ~   ;15.6     ;     ~   ;~                     ;   5;   0,
7911 ;LP 658-71                          ;PM*;05 54 05.1237536784 -02 48 21.637946016;     ~   ;     ~   ;15.81    ;14.41    ;12.57    ;M5                    ;   7;   0,
7912 ;G 106-6                            ;PM*;05 52 40.4385410065 -03 05 10.759912250;     ~   ;15.0     ;13.527   ;13.106   ;     ~   ;~                     ;   9;   0,
7913 ;HD 40397                           ;PM*;05 58 21.5359747032 -04 39 02.421639504;7.974    ;7.715    ;6.984    ;6.578    ;6.183    ;F7V                   ; 120;   0,
7914 ;EGGR 45                            ;WD*;05 55 09.5304871511 -04 10 07.065341021;     ~   ;15.49    ;14.45    ;13.994   ;13.538   ;DZ11                  ; 116;   0,
7915 ;LP 659-6                           ;PM*;05 58 50.2243054320 -03 08 31.591764852;     ~   ;     ~   ;16.21    ;     ~   ;     ~   ;M4.5Ve                ;   4;   0,
7916 ;LP 659-7                           ;WD*;05 59 00.9493475472 -04 14 26.992801752;     ~   ;     ~   ;17.00    ;16.85    ;     ~   ;DA                    ;  10;   0,
7917 ;LP 659-4                           ;PM*;05 58 17.1733264464 -04 38 01.497308208;     ~   ;     ~   ;16.49    ;     ~   ;     ~   ;M4.5V                 ;  14;   0,
7918 ;BD-07 1232B                        ;PM*;05 57 43.4265589200 -07 39 30.082516740;     ~   ;10.47    ;9.59     ;     ~   ;     ~   ;~                     ;   3;   0,
7919 ;BD-06 1339                         ;PM*;05 53 00.2846861073 -05 59 41.441196105;12.27    ;11.041   ;9.693    ;8.855    ;8.099    ;K7V/M0V               ;  90;   1,
7920 ;LP 658-25                          ;PM*;05 49 39.1858040890 -07 19 02.549789459;     ~   ;     ~   ;16.13    ;     ~   ;     ~   ;~                     ;   6;   0,
7921 ;LP 658-115                         ;PM*;05 53 04.6688327220 -06 36 13.582029193;     ~   ;     ~   ;15.53    ;     ~   ;     ~   ;~                     ;   6;   0,
7922 ;NGC 2110                           ;Sy2;05 52 11.3768668776 -07 27 22.507465392;     ~   ;14.77    ;13.51    ;11.86    ;     ~   ;~                     ; 655;   1,
7923 ;LEDA 148081                        ;EmG;05 51 25.893 -10 14 43.81              ;     ~   ;16.50    ;     ~   ;14.62    ;     ~   ;~                     ;  17;   0,
7924 ;PM J05566-1018                     ;LM*;05 56 40.6650531480 -10 18 37.816437096;     ~   ;     ~   ;13.272   ;12.858   ;     ~   ;M3.5V                 ;  11;   0,
7925 ;LP 718-25                          ;PM*;05 49 16.0263111501 -09 47 52.714282541;     ~   ;     ~   ;16.73    ;     ~   ;     ~   ;~                     ;   5;   0,
7926 ;PM J05497-1158                     ;PM*;05 49 42.7461588720 -11 58 50.366180424;     ~   ;     ~   ;     ~   ;15.068   ;     ~   ;M3                    ;   5;   0,
7927 ;2MASX J05580231-1255477            ;LSB;05 58 02.313 -12 55 47.78              ;     ~   ;15.89    ;     ~   ;14.61    ;15.3     ;~                     ;  17;   0,
7928 ;LP 718-31                          ;PM*;05 53 46.5772895412 -12 21 22.799137893;     ~   ;     ~   ;16.81    ;     ~   ;     ~   ;~                     ;   5;   0,
7929 ;UGCA 114                           ;LSB;05 50 54.470 -14 46 47.96              ;     ~   ;12.4     ;     ~   ;12.7     ;12.3     ;~                     ;  30;   0,
7930 ;* eta Lep                          ;PM*;05 56 24.2934904501 -14 10 03.718335613;4.05     ;4.05     ;3.72     ;3.39     ;3.23     ;F2V                   ; 336;   0,
7931 ;2MASS J05591914-1404488            ;BD*;05 59 19.1872549354 -14 04 49.206913185;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;T4.5                  ; 148;   0,
7932 ;LP 778-30                          ;PM*;05 51 25.7924547144 -16 09 48.051447372;     ~   ;     ~   ;13.70    ;     ~   ;     ~   ;~                     ;   4;   0,
7933 ;HD 39071                           ;PM*;05 49 22.5775537176 -17 34 44.003299008;     ~   ;9.47     ;8.53     ;     ~   ;     ~   ;K1/2V                 ;   5;   0,
7934 ;MCG-03-15-021                      ;GiG;05 50 46.7333207688 -18 10 14.687039172;     ~   ;15       ;     ~   ;13.49    ;     ~   ;~                     ;  21;   0,
7935 ;IC 438                             ;Sy1;05 53 00.0793932408 -17 52 34.051147932;     ~   ;12.75    ;     ~   ;11.45    ;12.2     ;~                     ;  71;   0,
7936 ;IC 2151                            ;AG?;05 52 36.423 -17 47 14.50              ;     ~   ;14.16    ;     ~   ;13.01    ;     ~   ;~                     ;  40;   0,
7937 ;ESO 555-6                          ;EmG;05 52 09.3616823496 -18 01 24.807257976;     ~   ;14.30    ;     ~   ;12.34    ;     ~   ;~                     ;  21;   0,
7938 ;LEDA 90033                         ;Sy2;05 55 46.9833905640 -19 02 35.369079756;     ~   ;14.87    ;     ~   ;13.59    ;13.9     ;~                     ;  20;   0,
7939 ;LP 779-41                          ;PM*;05 58 59.7963152496 -17 28 39.810990864;     ~   ;     ~   ;     ~   ;13.32    ;     ~   ;~                     ;   4;   0,
7940 ;LP 779-42                          ;PM*;05 59 00.0865758672 -17 28 41.399905584;     ~   ;     ~   ;     ~   ;12.76    ;     ~   ;~                     ;   4;   0,
7941 ;ESO 555-2                          ;Sy2;05 50 26.704 -19 43 32.87              ;     ~   ;14.47    ;     ~   ;12.94    ;13.4     ;~                     ;  54;   0,
7942 ;NGC 2106                           ;Sy2;05 50 46.6364374128 -21 34 01.981075692;     ~   ;13.12    ;     ~   ;11.63    ;     ~   ;~                     ;  25;   0,
7943 ;HD 39855                           ;PM*;05 54 30.1556646312 -19 42 15.631156692;8.387    ;8.197    ;7.465    ;7.042    ;6.63     ;G8VFe-0.7             ;  56;   0,
7944 ;ESO 555-13                         ;EmG;05 56 25.182 -19 41 31.05              ;     ~   ;14.16    ;     ~   ;12.86    ;     ~   ;~                     ;  30;   0,
7945 ;* del Lep                          ;PM*;05 51 19.2960278488 -20 52 44.730655825;5.54     ;4.83     ;3.85     ;2.99     ;2.43     ;K0IIIbFe-1.5CH0.5     ; 212;   0,
7946 ;NGC 2124                           ;GiG;05 57 52.2483693360 -20 05 04.405401780;     ~   ;13.44    ;     ~   ;11.63    ;12.5     ;~                     ;  48;   0,
7947 ;LP 837-30                          ;PM*;05 49 45.9844927286 -22 06 55.850037383;     ~   ;     ~   ;12.611   ;12.200   ;     ~   ;~                     ;   7;   0,
7948 ;LP 778-31                          ;PM*;05 52 34.6436317152 -21 00 42.684856884;     ~   ;     ~   ;13.956   ;13.561   ;     ~   ;~                     ;   5;   0,
7949 ;BD-22 1252                         ;PM*;05 52 31.9035652693 -22 46 36.738232938;     ~   ;11.70    ;10.541   ;10.191   ;9.09     ;K5V                   ;  12;   0,
7950 ;IC 2152                            ;GiG;05 57 53.4121499880 -23 10 50.744462484;     ~   ;13.44    ;     ~   ;12.27    ;13.1     ;~                     ;  41;   0,
7951 ;LP 837-40                          ;PM*;05 55 52.7010237456 -23 54 19.939624740;     ~   ;     ~   ;13.191   ;12.804   ;     ~   ;~                     ;   6;   0,
7952 ;NGC 2131                           ;AG?;05 58 47.523 -26 39 11.03              ;     ~   ;14.59    ;     ~   ;13.85    ;13.9     ;~                     ;  21;   0,
7953 ;LP 837-53                          ;PM*;05 55 43.2140992908 -26 51 23.413489769;13.414   ;12.297   ;10.816   ;9.776    ;8.473    ;M2.5V                 ;  32;   0,
7954 ;ESO 488-49                         ;EmG;05 58 39.37 -25 24 53.3                ;     ~   ;15.01    ;     ~   ;14.38    ;15.1     ;~                     ;  51;   0,
7955 ;CD-29 2511                         ;*  ;05 49 06.5293908528 -29 02 11.371143552;     ~   ;10.07    ;9.25     ;     ~   ;     ~   ;~                     ;   2;   0,
7956 ;LP 893-23                          ;PM*;05 53 45.8631606480 -30 38 28.718907180;     ~   ;13.05    ;12.306   ;11.958   ;     ~   ;M2                    ;   9;   0,
7957 ;* bet Col                          ;PM*;05 50 57.5921991 -35 46 05.915211      ;5.49     ;4.28     ;3.12     ;2.27     ;1.69     ;K1III_CN+1            ; 146;   0,
7958 ;HD 39804                           ;PM*;05 53 15.1782340104 -36 15 49.307375880;     ~   ;9.32     ;8.61     ;     ~   ;     ~   ;G5V                   ;  25;   0,
7959 ;WT 2443                            ;PM*;05 49 56.8788211161 -36 16 57.473462563;     ~   ;17.0     ;     ~   ;     ~   ;     ~   ;~                     ;   7;   0,
7960 ;HD 40503                           ;PM*;05 57 28.7120999640 -37 50 53.590896024;     ~   ;10.20    ;9.21     ;     ~   ;     ~   ;K2/3V                 ;  40;   0,
7961 ;IC 2150                            ;AG?;05 51 18.558 -38 19 13.62              ;     ~   ;13.60    ;     ~   ;12.43    ;12.9     ;~                     ;  46;   0,
7962 ;WT 2451                            ;PM*;05 57 13.6294800788 -36 48 17.752522600;     ~   ;16.0     ;     ~   ;     ~   ;     ~   ;~                     ;   4;   0,
7963 ;CD-40 2113                         ;SB*;05 51 22.3498323072 -40 54 01.432428552;     ~   ;11.62    ;10.59    ;     ~   ;     ~   ;~                     ;   4;   0,
7964 ;L 379-17                           ;PM*;05 53 40.1118017743 -42 41 43.637896911;     ~   ;     ~   ;     ~   ;12.857   ;     ~   ;~                     ;  13;   0,
7965 ;APMPM J0559-4216                   ;PM*;05 58 55.1476728955 -42 15 48.687082503;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;   5;   0,
7966 ;BD+44 1351                         ;PM*;06 04 13.0203075696 +44 16 41.081812284;     ~   ;10.108   ;9.222    ;9.050    ;     ~   ;~                     ;  18;   0,
7967 ;HD 40979                           ;PM*;06 04 29.9431332528 +44 15 37.593981720;     ~   ;     ~   ;     ~   ;6.4      ;     ~   ;F8                    ; 159;   1,
7968 ;* 39 Aur                           ;PM*;06 05 03.3846976704 +42 58 53.888575152;     ~   ;     ~   ;     ~   ;5.7      ;     ~   ;F3V                   ;  53;   0,
7969 ;G 101-18                           ;** ;06 08 48.159120 +42 57 17.38512        ;     ~   ;15.266   ;13.710   ;13.291   ;     ~   ;M2.5                  ;  12;   0,
7970 ;UGC 3407                           ;AG?;06 09 08.0932105872 +42 05 07.027876248;     ~   ;14.6     ;     ~   ;     ~   ;     ~   ;~                     ;  30;   0,
7971 ;LSR J0602+3910                     ;BD*;06 02 30.4667101383 +39 10 58.588460181;     ~   ;     ~   ;     ~   ;19.0     ;     ~   ;L1V                   ;  41;   0,
7972 ;G 103-2                            ;PM*;06 01 55.1578520101 +34 23 21.822676877;     ~   ;16.6     ;     ~   ;14.7     ;     ~   ;~                     ;   9;   0,
7973 ;UGC 3390                           ;AG?;06 02 05.220 +36 06 15.93              ;     ~   ;16.5     ;     ~   ;     ~   ;     ~   ;~                     ;  21;   0,
7974 ;HD 41330                           ;PM*;06 06 08.5350860383 +35 23 15.860287421;     ~   ;6.72     ;     ~   ;5.8      ;     ~   ;G0V                   ; 127;   0,
7975 ;HD 251299                          ;*  ;06 06 02.5479574032 +34 01 29.804574216;     ~   ;10.15    ;9.29     ;     ~   ;     ~   ;K0                    ;   4;   0,
7976 ;HD 42012                           ;PM*;06 09 56.4680602440 +34 08 07.068371820;     ~   ;9.24     ;     ~   ;7.9      ;     ~   ;K0                    ;  39;   0,
7977 ;HD 250173                          ;PM*;06 01 01.3587877392 +32 13 30.244980504;     ~   ;     ~   ;     ~   ;9.2      ;     ~   ;G5                    ;  16;   0,
7978 ;HD 40832                           ;PM*;06 02 55.1727334152 +32 38 08.507027940;     ~   ;6.66     ;     ~   ;5.9      ;     ~   ;F4V                   ;  54;   0,
7979 ;G 98-37                            ;PM*;06 02 53.0247624231 +31 29 40.828063929;     ~   ;16.3     ;     ~   ;14.3     ;     ~   ;M                     ;  14;   0,
7980 ;Ross 70                            ;PM*;06 07 11.7953422090 +33 32 37.493176972;     ~   ;13.86    ;12.42    ;11.994   ;     ~   ;M2.0V                 ;  28;   0,
7981 ;V* BR Aur                          ;C* ;06 02 45.9354914568 +29 38 44.558957832;     ~   ;13.47    ;11.34    ;     ~   ;8.61     ;C                     ;  19;   0,
7982 ;SH 2-241                           ;HII;06 04 06.0 +30 15 00                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  57;   1,
7983 ;Case 275                           ;C* ;06 00 52.2315914640 +30 45 25.440992568;     ~   ;     ~   ;     ~   ;     ~   ;9.49     ;C                     ;  15;   0,
7984 ;HD 40895                           ;** ;06 02 52.5965478768 +25 53 03.470454528;8.400    ;8.370    ;7.900    ;     ~   ;     ~   ;F6V                   ;  27;   0,
7985 ;HD 41708                           ;PM*;06 07 59.0638075008 +27 25 41.624565132;     ~   ;8.63     ;8.03     ;     ~   ;     ~   ;G0V                   ;  38;   0,
7986 ;Ross 60                            ;PM*;06 03 54.1365088014 +26 08 54.734673397;     ~   ;15.37    ;13.72    ;13.280   ;11.2     ;M3                    ;  28;   0,
7987 ;HD 251383                          ;PM*;06 05 55.1149263543 +26 33 17.424074629;     ~   ;10.31    ;     ~   ;8.8      ;     ~   ;K2                    ;  48;   0,
7988 ;HD 252023                          ;PM*;06 08 13.2522918984 +26 30 08.659460088;     ~   ;10.51    ;9.37     ;     ~   ;     ~   ;K2                    ;   4;   0,
7989 ;Ross 62                            ;PM*;06 09 02.0060637285 +26 33 25.425275362;     ~   ;14.7     ;     ~   ;12.811   ;     ~   ;M3                    ;  25;   0,
7990 ;V* AA Gem                          ;cC*;06 06 34.9460908656 +26 19 45.202120572;     ~   ;11.0     ;9.91     ;     ~   ;8.540    ;K0                    ; 121;   0,
7991 ;G 100-57                           ;PM*;06 04 39.5123060904 +27 53 52.038355214;     ~   ;14.06    ;     ~   ;12.400   ;     ~   ;M2.5                  ;  18;   0,
7992 ;Wolf 1058                          ;PM*;06 10 46.3233097067 +25 56 02.463917117;     ~   ;13.17    ;11.29    ;10.58    ;9.44     ;M1.5V                 ;  36;   0,
7993 ;LEDA 136075                        ;AG?;06 06 29.2283371488 +26 23 36.599663256;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;  12;   0,
